conversation_id,text,person_id,time
FirstGame_3_12,I say we just put all of the prototypes I mentioned into a batch. I think we,carl b,10/17/13 10:14
FirstGame_3_12,'re ready to go,carl b,10/17/13 10:14
FirstGame_4_12,Mine should have been ROM 4 i accidentally put 3 but its not a big deal.,mitchell h,10/17/13 10:14
FirstGame_5_12,I agree,connor f,10/17/13 10:14
FirstGame_1_12,Safety should be a priority as well as the agility of the exoskeleton. Payload should be close with agility so that the user can actually do what he/she needs to.,jimmy i,10/17/13 10:15
FirstGame_2_12,And also the date and time,joseph h,10/17/13 10:15
FirstGame_3_12,"Nassim said not to test ones that are already tested. I agree completely, as long as we know what those ones are and how they did on their attributes.",brandon l,10/17/13 10:15
FirstGame_3_12,"Nassim said not to test ones that are already tested. I agree completely, as long as we know what those ones are and how they did on their attributes.",brandon l,10/17/13 10:15
FirstGame_4_12,"If you want to fix it it would still be possible, I assume.",jordan l,10/17/13 10:15
FirstGame_4_12,Unless that would require additional administrative activity to share,jordan l,10/17/13 10:15
FirstGame_5_12,I made my 2 as 3 on accident I'll fix it,joseph k,10/17/13 10:15
FirstGame_5_12,Anyone doing 4?,kevin g,10/17/13 10:15
FirstGame_1_12,i think minimizing recharge interval and cost would be ok,akash v,10/17/13 10:16
FirstGame_1_12,I agree. Probably ROM 4 will be our best option for a lot of these prototypes.,peter s,10/17/13 10:16
FirstGame_1_12,We need to pick our batch with the best components we found through our previous testing.,robert z,10/17/13 10:16
FirstGame_2_12,"Hi, sorry, I was reading something incorrectly and made the wrong prototype.",arden f,10/17/13 10:16
FirstGame_2_12,Okay make the right one and we can redo it.  Copy and paste works fine,joseph h,10/17/13 10:16
FirstGame_2_12,Can you make the new one?,joseph h,10/17/13 10:16
FirstGame_2_12,what is wrong with the one you made,steven z,10/17/13 10:16
FirstGame_3_12,So we are submitting all the designs suggested except Margaret's and Carl's,fletcher l,10/17/13 10:16
FirstGame_4_12,So just make a new Batch real quick?,mitchell h,10/17/13 10:16
FirstGame_5_12,Is there one I should do?,connor f,10/17/13 10:16
FirstGame_5_12,Also Final Final 3 in REDD has the wrong power source,kevin g,10/17/13 10:16
FirstGame_5_12,I could do 4,luis t,10/17/13 10:16
FirstGame_1_12,Let's start with prototypes,jimmy i,10/17/13 10:17
FirstGame_1_12,What should we use for prototype 1?,jimmy i,10/17/13 10:17
FirstGame_1_12,"We agreed that NiCd battery was the best option, correct?",jimmy i,10/17/13 10:17
FirstGame_1_12,"Use all NiCd batteries. Control gauges 3 piezo, 2 strain guage",peter s,10/17/13 10:17
FirstGame_1_12,@Peter S: agreed,robert z,10/17/13 10:17
FirstGame_3_12,"Does anyone have a prototype that was close, but maybe two attributes were off that can be adjusted by changing one component?",brandon l,10/17/13 10:17
FirstGame_3_12,"Does anyone have a prototype that was close, but maybe two attributes were off that can be adjusted by changing one component?",brandon l,10/17/13 10:17
FirstGame_3_12,Yes,carl b,10/17/13 10:17
FirstGame_4_12,I made the new batch with the correct pneumatic actuator prototype.,jordan l,10/17/13 10:17
FirstGame_5_12,use the 2nd final final 3. the first i accidentally used LiPO,christian x,10/17/13 10:17
FirstGame_1_12,@Peter S: agree,akash v,10/17/13 10:18
FirstGame_1_12,So the actuator is our only variable?,jimmy i,10/17/13 10:18
FirstGame_1_12,ROM 4 maybe for most if not all,peter s,10/17/13 10:18
FirstGame_1_12,"I think we should do 5 different actuators using NiCd, aluminum, piezoelectric and ROM 4",robert z,10/17/13 10:18
FirstGame_2_12,"I accidentally was looking at the incorrect row for our best prototype when creating it, so I made one that was vastly more expensive than it needed to be, and the new one has slightly better all around stats.",arden f,10/17/13 10:18
FirstGame_4_12,"@Justin Kim: Is this notebook entry also supposed to be a meeting analysis, or just justification of the new batch?",jordan l,10/17/13 10:18
FirstGame_4_12,"Ok everyone its the CORRECT Team 4 Batch, so attached that to the notebooks.",mitchell h,10/17/13 10:18
FirstGame_4_12,"Good work today, thanks Jordan for making those.",mitchell h,10/17/13 10:18
FirstGame_1_12,@Robert: agree but for electric I think ROM 5 becuase i have already tested this design with ROM 4,akash v,10/17/13 10:19
FirstGame_1_12,I think we still need to test some other variables but id be okay with it if the actuator was the only thing we tested,peter s,10/17/13 10:19
FirstGame_1_12,Thats really what we are comparing most is it not?,robert z,10/17/13 10:19
FirstGame_2_12,"I updated the batch, make sure to pick the right one",joseph h,10/17/13 10:19
FirstGame_2_12,okay i did too but everyone use josephs,steven z,10/17/13 10:19
FirstGame_3_12,All of my prototypes basically just need to get a higher ROM and material change...,amalia x,10/17/13 10:19
FirstGame_3_12,"Aluminum material, LiPo, ROM4*, Piezoelectric. I tried ROM3 but the agility was a little low",carl b,10/17/13 10:19
FirstGame_5_12,I made a batch called Final Final,kevin g,10/17/13 10:19
FirstGame_1_12,We will have to disregard at least 2 actuators,jimmy i,10/17/13 10:20
FirstGame_1_12,"very well, if we do what I suggested we can test those and ignore any pneumatic actuators because I have the results already.",robert z,10/17/13 10:20
FirstGame_3_12,Ok so we could throw in some more of Amelia's prototypes,carl b,10/17/13 10:20
FirstGame_1_12,I have the results for ROM 4 in electric,akash v,10/17/13 10:21
FirstGame_1_12,So we will be disregarding the pneumatic actuator,jimmy i,10/17/13 10:21
FirstGame_2_12,"See you guys on Tuesday, nice work everyone",joseph h,10/17/13 10:21
FirstGame_3_12,"There's one with a payload of 492N, 278 agility, 6.53 recharge, $14390 (due to control type) and safety of 175",amalia x,10/17/13 10:21
FirstGame_3_12,Sounds good.,brandon l,10/17/13 10:21
FirstGame_3_12,Sounds good.,brandon l,10/17/13 10:21
FirstGame_3_12,"Brandon, give Amelia the components for your suggested prototype, then we'll throw in the one I mentioned and she'll make a batch",carl b,10/17/13 10:21
FirstGame_4_12,Okay.  I just thought I would check since it seemed odd that there was no meeting evaluation when all of the other meetings had evaluation notebooks.,jordan l,10/17/13 10:21
FirstGame_5_12,"ohh I did the same, I think they're exactly the same, oh well",joseph k,10/17/13 10:21
FirstGame_5_12,We can use either one then,luis t,10/17/13 10:21
FirstGame_1_12,maybe try a composite with the pneumatic,akash v,10/17/13 10:22
FirstGame_1_12,"I have to go to class.  I already have results for Pneumatic actuators using aluminum NiCd piezo and ROMs 3,4,5.",robert z,10/17/13 10:22
FirstGame_1_12,Sorry I have to leave.  Good luck guys.,robert z,10/17/13 10:22
FirstGame_3_12,"Okay, just leave me the messge, I have to get to class. But I'll make a batch today.",amalia x,10/17/13 10:22
FirstGame_3_12,"Payload and safety needs to go up, otherwise it's not bad",carl b,10/17/13 10:22
FirstGame_3_12,"Thank you, Amalia",margaret n,10/17/13 10:22
FirstGame_5_12,@Nassim Tehrani: other than our notebook do we need to complete anything over the weekend?,joseph k,10/17/13 10:22
FirstGame_5_12,"Okay, good work everyone! See you on Tuesday.",kevin g,10/17/13 10:22
FirstGame_1_12,@Robert: real quick what do think about testing compostite with it,akash v,10/17/13 10:23
FirstGame_1_12,Go for it if you want to.,robert z,10/17/13 10:23
FirstGame_3_12,No problem!,amalia x,10/17/13 10:23
FirstGame_3_12,I entered my new one. @Amalia: Thank you!,brandon l,10/17/13 10:23
FirstGame_3_12,I entered my new one. @Amalia: Thank you!,brandon l,10/17/13 10:23
FirstGame_4_12,@Justin Kim: Okay.,jordan l,10/17/13 10:23
FirstGame_1_12,Yeah I have to go too. But when testing the series electric definitely use ROM 4,peter s,10/17/13 10:24
FirstGame_1_12,I trust you guys to make a good last batch and you know what prototypes I have tested already.,robert z,10/17/13 10:24
FirstGame_3_12,"@Brandon, Im sorry, where did you enter it?",amalia x,10/17/13 10:24
FirstGame_3_12,@Nassim: You too.,brandon l,10/17/13 10:24
FirstGame_3_12,"I put it in REDD as ""Brandon's v2 prototype for testing""",brandon l,10/17/13 10:24
FirstGame_3_12,@Nassim: You too.,brandon l,10/17/13 10:24
FirstGame_3_12,"I put it in REDD as ""Brandon's v2 prototype for testing""",brandon l,10/17/13 10:24
FirstGame_1_12,Ok I will make the batch after my next class I have a general idea of what we want,akash v,10/17/13 10:25
FirstGame_1_12,Sounds good. Thanks Akash,jimmy i,10/17/13 10:25
FirstGame_3_12,"Oh okay! I see it, thanks!",amalia x,10/17/13 10:25
FirstGame_3_12,"Electric, Piezoelectric, PFC, Steel, ROM 4",brandon l,10/17/13 10:25
FirstGame_3_12,"Electric, Piezoelectric, PFC, Steel, ROM 4",brandon l,10/17/13 10:25
FirstGame_3_12,"Ok, thanks guys, I gotta go!",carl b,10/17/13 10:25
FirstGame_4_12,@Justin Kim: You too.,jordan l,10/17/13 10:25
FirstGame_3_12,"@Amalia: The power source on that one could be changed to NiCd or LiPo possibly? That's the most direct payload up, safety down (RPN up) change I can think of.",brandon l,10/17/13 10:27
FirstGame_3_12,"@Amalia: The power source on that one could be changed to NiCd or LiPo possibly? That's the most direct payload up, safety down (RPN up) change I can think of.",brandon l,10/17/13 10:27
FirstGame_3_12,"I'm headed out. I'll check back in the middle of the day around 3:00 and in the evening, as well as other days.",brandon l,10/17/13 10:28
FirstGame_3_12,"I'm headed out. I'll check back in the middle of the day around 3:00 and in the evening, as well as other days.",brandon l,10/17/13 10:28
FirstGame_1_12,"@Akash @Amirah @Jimmy @Peter S @Robert: I am incredibly sorry guys, I've been having trouble with ResNet the past couple days. I do the internship from my dorm room, like others might do. ResNet has been booting me out and not letting me re-register and d",devin c,10/17/13 10:59
FirstGame_1_12,I created the batch is there anything special i have to do to submit it or is creating the batch like submitting it?,akash v,10/17/13 13:19
FirstGame_1_12,I have no idea.,devin c,10/17/13 13:50
FirstGame_3_12,Did we submit our final batch for testing yet?,fletcher l,10/19/13 15:37
FirstGame_3_12,Because I don't see it in the batches,fletcher l,10/19/13 15:37
FirstGame_4_12,"hey guys, does anyone know any details about the final presentation? Like what we are even presenting/ if we are supposed to be working on it outside of class? thanks",cameron k,10/20/13 15:33
FirstGame_4_12,"hey guys, does anyone know any details about the final presentation? Like what we are even presenting/ if we are supposed to be working on it outside of class? thanks",cameron k,10/20/13 15:33
FirstGame_3_12,"I used two of mine, two of Brandon's (one with NiCd and PFC), and then Carl's. Sorry for the delay!",amalia x,10/20/13 22:41
FirstGame_3_12,Its labeled: REDD BATCH Team 2 (10/17/13),amalia x,10/20/13 22:48
FirstGame_1_13,Morning everyone.,devin c,10/22/13 9:23
FirstGame_1_12,Good Morning,robert z,10/22/13 9:25
FirstGame_1_13,Anything we should be doing in the meantime?,devin c,10/22/13 9:27
FirstGame_3_12,Hi,carl b,10/22/13 9:28
FirstGame_3_12,Good morning.,margaret n,10/22/13 9:28
FirstGame_1_13,"Yep, completed yesterday.",devin c,10/22/13 9:29
FirstGame_2_12,Good morning,steven z,10/22/13 9:29
FirstGame_5_12,Hello,christian x,10/22/13 9:29
FirstGame_1_13,"@Justin Kim: Forgive me, but I'm fairly uninformed of the instructions on said presentation. Where could I find details?",devin c,10/22/13 9:31
FirstGame_1_12,Should we each be working on an individual presentation?,jimmy i,10/22/13 9:34
FirstGame_1_13,"Oh, I see that now",jimmy i,10/22/13 9:35
FirstGame_1_13,"Yup, I just saw the email from Vedant",jimmy i,10/22/13 9:36
FirstGame_1_13,"@Justin Kim: Would you mind clarifying: the individual presentation and poster presentation are different, or the same? Is one done with our group, or is all done by ourselves?",devin c,10/22/13 9:38
FirstGame_1_13,"@Devin: So by working on the presentation, you mean simply prepare relevant information that I can share with my group the next meeting session when we meet in-person?",devin c,10/22/13 9:40
FirstGame_1_12,@Justin Kim: I have not yet received the work log to complete but I will get it done as soon as it is recieved.,robert z,10/22/13 9:41
FirstGame_1_13,"@Justin Kim: Woops, meant so send that to you and not myself.",devin c,10/22/13 9:41
FirstGame_1_12,Just got it. Will be done soon,robert z,10/22/13 9:42
FirstGame_1_13,I submitted my first notebook and now I'm working on the second one about the REDD analysis,peter s,10/22/13 9:46
FirstGame_5_12,Yes. My worklog won't let me submit anything though.,christian x,10/22/13 9:47
FirstGame_5_12,I am finishing my worklog for the final designs,luis t,10/22/13 9:47
FirstGame_1_13,@Justin Kim: Am I all caught up?,akash v,10/22/13 9:48
FirstGame_1_13,sounds good,robert z,10/22/13 9:49
FirstGame_5_12,I sent it as an email. I couldn't submit it as a orklog,christian x,10/22/13 9:53
FirstGame_1_13,@Justin Kim: Am I all caught up?,jimmy i,10/22/13 9:57
FirstGame_1_14,@Justin Kim: I have done all the worklogs assigned,jimmy i,10/22/13 9:58
FirstGame_1_14,"So, do any of you guys think that one of your old designs from the first REDD batch seem more applicable than the second batch?",devin c,10/22/13 9:59
FirstGame_1_14,@Justin Kim: That's what I was attempting to initiate.,devin c,10/22/13 9:59
FirstGame_1_14,"@Justin Kim: Oh, right.",devin c,10/22/13 10:00
FirstGame_5_12,@Nassim Tehrani: It worked that time. But I tried twice before and it didn't work.,christian x,10/22/13 10:00
